#SwissprotGeneID	Database_ID	E_value	Identity	Score	Annotation
T2_Unigene_BMK.39858	sp|P01053|ICI2_HORVU	3.44115e-17	38/73(52.05)	75	Subtilisin-chymotrypsin inhibitor-2A OS=Hordeum vulgare PE=1 SV=2
T2_Unigene_BMK.40607	sp|Q9FPQ6|GP1_CHLRE	6.79118e-11	68/263(25.86)	68	Vegetative cell wall protein gp1 OS=Chlamydomonas reinhardtii GN=GP1 PE=2 SV=1
T2_Unigene_BMK.40691	sp|P48612|PELO_DROME	1.53398e-140	197/360(54.72)	419	Protein pelota OS=Drosophila melanogaster GN=pelo PE=2 SV=2
T2_Unigene_BMK.40761	sp|Q9M345|LRK42_ARATH	6.89379e-114	159/240(66.25)	343	L-type lectin-domain containing receptor kinase IV.2 OS=Arabidopsis thaliana GN=LECRK42 PE=2 SV=1
T2_Unigene_BMK.40779	sp|Q00434|PSBP_WHEAT	1.4173e-177	255/259(98.46)	497	Oxygen-evolving enhancer protein 2, chloroplastic OS=Triticum aestivum GN=PSBP PE=2 SV=1
T2_Unigene_BMK.41011	sp|Q9FR37|AMI1_ARATH	9.52425e-18	45/74(60.81)	88	Amidase 1 OS=Arabidopsis thaliana GN=AMI1 PE=1 SV=1
T2_Unigene_BMK.41785	sp|O23082|Y4960_ARATH	2.59568e-50	110/311(35.37)	179	Putative receptor-like protein kinase At4g00960 OS=Arabidopsis thaliana GN=At4g00960 PE=2 SV=2
T2_Unigene_BMK.42908	sp|P13730|SGS3_DROER	4.92831e-08	39/108(36.11)	55	Salivary glue protein Sgs-3 OS=Drosophila erecta GN=Sgs3 PE=2 SV=3
T2_Unigene_BMK.43635	sp|Q43257|C71C4_MAIZE	1.72473e-84	140/249(56.22)	265	indole-2-monooxygenase OS=Zea mays GN=CYP71C4 PE=1 SV=1
T2_Unigene_BMK.43747	sp|Q36718|CB120_HORVU	4.89753e-132	190/215(88.37)	381	Chlorophyll a-b binding protein 1B-20, chloroplastic (Fragment) OS=Hordeum vulgare GN=LHC Ib-20 PE=1 SV=1
T2_Unigene_BMK.45135	sp|Q17RH7|TPRXL_HUMAN	7.35683e-15	70/220(31.82)	77	Putative protein TPRXL OS=Homo sapiens GN=TPRXL PE=5 SV=2
T2_Unigene_BMK.45356	sp|P29114|LOX1_HORVU	1.25351e-163	234/242(96.69)	477	Linoleate 9S-lipoxygenase 1 OS=Hordeum vulgare GN=LOX1.1 PE=1 SV=2
T2_Unigene_BMK.46568	sp|Q9LYU3|EF113_ARATH	3.36684e-43	98/211(46.45)	154	Ethylene-responsive transcription factor ERF113 OS=Arabidopsis thaliana GN=ERF113 PE=2 SV=1
T2_Unigene_BMK.46647	sp|P42736|RAP23_ARATH	3.92288e-33	75/159(47.17)	126	Ethylene-responsive transcription factor RAP2-3 OS=Arabidopsis thaliana GN=RAP2-3 PE=1 SV=2
T2_Unigene_BMK.46759	sp|Q9LEH3|PER15_IPOBA	9.4043e-126	191/322(59.32)	370	Peroxidase 15 OS=Ipomoea batatas GN=pod PE=1 SV=1
T2_Unigene_BMK.47072	sp|Q93WI9|HD3A_ORYSJ	1.54431e-89	139/216(64.35)	275	Protein HEADING DATE 3A OS=Oryza sativa subsp. japonica GN=HD3A PE=1 SV=1
T2_Unigene_BMK.47104	sp|Q9XG83|G2OX_PHACN	5.47947e-80	139/251(55.38)	262	Gibberellin 2-beta-dioxygenase OS=Phaseolus coccineus GN=GA2OX1 PE=2 SV=1
T2_Unigene_BMK.47283	sp|Q39134|AAP3_ARATH	0	326/461(70.72)	667	Amino acid permease 3 OS=Arabidopsis thaliana GN=AAP3 PE=1 SV=2
T2_Unigene_BMK.47331	sp|Q5ZMJ9|SRRM1_CHICK	1.9449e-08	59/181(32.60)	60	Serine/arginine repetitive matrix protein 1 OS=Gallus gallus GN=SRRM1 PE=2 SV=1
T2_Unigene_BMK.47395	sp|Q8S857|H2AV2_ORYSJ	2.01489e-87	134/139(96.40)	259	Probable histone H2A variant 2 OS=Oryza sativa subsp. japonica GN=Os10g0418000 PE=2 SV=1
T2_Unigene_BMK.4744	sp|Q6H8D6|COB23_ORYSJ	1.84769e-34	74/180(41.11)	134	Putative coatomer subunit beta&apos;-3 OS=Oryza sativa subsp. japonica GN=Os02g0209000 PE=2 SV=2
T2_Unigene_BMK.47737	sp|P37221|MAOM_SOLTU	0	442/534(82.77)	907	NAD-dependent malic enzyme 62 kDa isoform, mitochondrial OS=Solanum tuberosum PE=1 SV=1
T2_Unigene_BMK.48181	sp|Q00451|PRF1_SOLLC	5.14361e-95	159/298(53.36)	295	36.4 kDa proline-rich protein OS=Solanum lycopersicum GN=TPRP-F1 PE=2 SV=1
T2_Unigene_BMK.48408	sp|Q9SEV0|BAN_ARATH	2.92126e-63	108/257(42.02)	213	Anthocyanidin reductase OS=Arabidopsis thaliana GN=BAN PE=1 SV=2
T2_Unigene_BMK.48456	sp|Q9LYT3|TT12_ARATH	1.61203e-39	77/170(45.29)	153	Protein TRANSPARENT TESTA 12 OS=Arabidopsis thaliana GN=TT12 PE=2 SV=1
T2_Unigene_BMK.48466	sp|P27523|CB23_HORVU	6.29237e-159	217/218(99.54)	444	Chlorophyll a-b binding protein of LHCII type III, chloroplastic OS=Hordeum vulgare GN=LHBC PE=2 SV=1
T2_Unigene_BMK.48570	sp|Q939N5|GSPB_STRGN	9.39969e-39	108/350(30.86)	154	Platelet binding protein GspB OS=Streptococcus gordonii GN=gspB PE=1 SV=1
T2_Unigene_BMK.49034	sp|Q9SDZ9|PPAF2_IPOBA	0	318/462(68.83)	671	Purple acid phosphatase 2 OS=Ipomoea batatas GN=PAP2 PE=1 SV=1
T2_Unigene_BMK.49316	sp|Q08935|ROC1_NICSY	5.72963e-90	154/279(55.20)	287	29 kDa ribonucleoprotein A, chloroplastic OS=Nicotiana sylvestris PE=2 SV=1
T2_Unigene_BMK.49447	sp|Q9FWX2|NAC7_ARATH	5.71078e-71	110/157(70.06)	231	NAC domain-containing protein 7 OS=Arabidopsis thaliana GN=NAC007 PE=2 SV=2
T2_Unigene_BMK.49831	sp|Q8L7Z0|CNG17_ARATH	2.86377e-103	165/240(68.75)	323	Probable cyclic nucleotide-gated ion channel 17 OS=Arabidopsis thaliana GN=CNGC17 PE=2 SV=1
T2_Unigene_BMK.49895	sp|A8M746|IF2_SALAI	4.33373e-14	81/278(29.14)	79	Translation initiation factor IF-2 OS=Salinispora arenicola (strain CNS-205) GN=infB PE=3 SV=1
T2_Unigene_BMK.50115	sp|O95372|LYPA2_HUMAN	1.6265e-32	80/219(36.53)	128	Acyl-protein thioesterase 2 OS=Homo sapiens GN=LYPLA2 PE=1 SV=1
T2_Unigene_BMK.50138	sp|P27061|PPA1_SOLLC	1.31145e-63	101/229(44.10)	207	Acid phosphatase 1 OS=Solanum lycopersicum GN=APS1 PE=2 SV=1
T2_Unigene_BMK.50237	sp|B3SGL0|BCH_GENLU	1.12486e-134	186/275(67.64)	392	Beta-carotene 3-hydroxylase, chloroplastic OS=Gentiana lutea GN=BHY PE=2 SV=1
T2_Unigene_BMK.50416	sp|Q9SAR5|AKR2_ARATH	1.9107e-130	205/355(57.75)	386	Ankyrin repeat domain-containing protein 2 OS=Arabidopsis thaliana GN=AKR2 PE=1 SV=2
T2_Unigene_BMK.50666	sp|Q5ZMJ9|SRRM1_CHICK	6.12164e-14	87/291(29.90)	77	Serine/arginine repetitive matrix protein 1 OS=Gallus gallus GN=SRRM1 PE=2 SV=1
T2_Unigene_BMK.50731	sp|P31862|IBBWP_MAIZE	3.69175e-07	40/99(40.40)	50	Bowman-Birk type wound-induced proteinase inhibitor WIP1 OS=Zea mays GN=WIP1 PE=2 SV=1
T2_Unigene_BMK.50808	sp|Q8W4M5|PFPB1_ARATH	0	448/548(81.75)	916	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit beta 1 OS=Arabidopsis thaliana GN=PFP-BETA1 PE=2 SV=1
T2_Unigene_BMK.51005	sp|Q8BTI8|SRRM2_MOUSE	1.25134e-14	82/275(29.82)	72	Serine/arginine repetitive matrix protein 2 OS=Mus musculus GN=Srrm2 PE=1 SV=3
T2_Unigene_BMK.51093	sp|Q7F2L3|NAC48_ORYSJ	3.89581e-61	85/93(91.40)	193	NAC domain-containing protein 48 OS=Oryza sativa subsp. japonica GN=NAC48 PE=2 SV=1
T2_Unigene_BMK.51189	sp|Q9SX20|PTR18_ARATH	0	358/573(62.48)	720	Probable nitrite transporter At1g68570 OS=Arabidopsis thaliana GN=At1g68570 PE=2 SV=1
T2_Unigene_BMK.52592	sp|Q38910|XTH23_ARATH	4.79698e-118	164/289(56.75)	349	Probable xyloglucan endotransglucosylase/hydrolase protein 23 OS=Arabidopsis thaliana GN=XTH23 PE=2 SV=1
T2_Unigene_BMK.52632	sp|Q84JI0|P2C30_ORYSJ	0	304/392(77.55)	585	Probable protein phosphatase 2C 30 OS=Oryza sativa subsp. japonica GN=Os03g0268600 PE=2 SV=1
T2_Unigene_BMK.52905	sp|Q9SIA4|MATE5_ARATH	1.13656e-136	213/469(45.42)	409	MATE efflux family protein 5 OS=Arabidopsis thaliana GN=DTXL1 PE=3 SV=1
T2_Unigene_BMK.53370	sp|Q6Z7K5|MTP3_ORYSJ	0	331/414(79.95)	642	Metal tolerance protein 3 OS=Oryza sativa subsp. japonica GN=MTP3 PE=2 SV=1
T2_Unigene_BMK.53387	sp|Q94AJ5|PGLR5_ARATH	2.24847e-78	111/282(39.36)	214	Probable polygalacturonase At1g80170 OS=Arabidopsis thaliana GN=At1g80170 PE=1 SV=1
T2_Unigene_BMK.53737	sp|Q9FJ45|GDL83_ARATH	8.03632e-91	145/357(40.62)	285	GDSL esterase/lipase At5g45910 OS=Arabidopsis thaliana GN=At5g45910 PE=2 SV=1
T2_Unigene_BMK.53864	sp|Q0V865|FAFL_ARATH	1.66331e-25	76/210(36.19)	113	Protein FAF-like, chloroplastic OS=Arabidopsis thaliana GN=At5g22090 PE=2 SV=1
T2_Unigene_BMK.54429	sp|P27522|CB13_SOLLC	2.28054e-112	159/224(70.98)	328	Chlorophyll a-b binding protein 8, chloroplastic OS=Solanum lycopersicum GN=CAB8 PE=3 SV=1
T2_Unigene_BMK.54483	sp|Q10MX3|ASNS1_ORYSJ	0	470/546(86.08)	960	Asparagine synthetase [glutamine-hydrolyzing] 1 OS=Oryza sativa subsp. japonica GN=Os03g0291500 PE=2 SV=1
T2_Unigene_BMK.54562	sp|Q9S9N9|CCR1_ARATH	5.96801e-165	223/295(75.59)	467	Cinnamoyl-CoA reductase 1 OS=Arabidopsis thaliana GN=CCR1 PE=1 SV=1
T2_Unigene_BMK.54736	sp|Q53RM0|CHLI_ORYSJ	0	381/418(91.15)	726	Magnesium-chelatase subunit ChlI, chloroplastic OS=Oryza sativa subsp. japonica GN=CHLI PE=1 SV=1
T2_Unigene_BMK.55252	sp|Q5W6R4|DRE2B_ORYSJ	7.84744e-102	184/344(53.49)	313	Dehydration-responsive element-binding protein 2B OS=Oryza sativa subsp. japonica GN=DREB2B PE=2 SV=2
T2_Unigene_BMK.55598	sp|Q9SHB5|WRK55_ARATH	1.53234e-15	53/169(31.36)	80	WRKY transcription factor 55 OS=Arabidopsis thaliana GN=WRKY55 PE=2 SV=1
T2_Unigene_BMK.55671	sp|Q94AG2|SERK1_ARATH	1.79331e-65	111/180(61.67)	228	Somatic embryogenesis receptor kinase 1 OS=Arabidopsis thaliana GN=SERK1 PE=1 SV=2
T2_Unigene_BMK.55845	sp|Q9LMP1|WAK2_ARATH	3.62508e-139	267/756(35.32)	434	Wall-associated receptor kinase 2 OS=Arabidopsis thaliana GN=WAK2 PE=1 SV=1
T2_Unigene_BMK.56001	sp|P29036|FRI1_MAIZE	2.07725e-134	213/259(82.24)	407	Ferritin-1, chloroplastic OS=Zea mays GN=FER1 PE=1 SV=2
T2_Unigene_BMK.56044	sp|Q9LY87|RGLG2_ARATH	7.54211e-171	263/436(60.32)	502	E3 ubiquitin-protein ligase RGLG2 OS=Arabidopsis thaliana GN=RGLG2 PE=1 SV=1
T2_Unigene_BMK.56379	sp|Q7PC76|CSLA1_ORYSJ	0	460/515(89.32)	963	Glucomannan 4-beta-mannosyltransferase 1 OS=Oryza sativa subsp. japonica GN=CSLA1 PE=2 SV=1
T2_Unigene_BMK.56486	sp|Q02921|NO93_SOYBN	2.22348e-12	29/42(69.05)	62	Early nodulin-93 OS=Glycine max PE=2 SV=1
T2_Unigene_BMK.56550	sp|Q9LVX0|ARI3_ARATH	1.85708e-103	168/375(44.80)	321	Probable E3 ubiquitin-protein ligase ARI3 OS=Arabidopsis thaliana GN=ARI3 PE=2 SV=1
T2_Unigene_BMK.56973	sp|Q2R1M8|RH52C_ORYSJ	0	530/630(84.13)	1017	DEAD-box ATP-dependent RNA helicase 52C OS=Oryza sativa subsp. japonica GN=Os11g0599500 PE=2 SV=1
T2_Unigene_BMK.57082	sp|P32112|SAHH_WHEAT	0	470/485(96.91)	951	Adenosylhomocysteinase OS=Triticum aestivum GN=SAHH PE=2 SV=1
T2_Unigene_BMK.57676	sp|P04784|CB21_WHEAT	0	245/266(92.11)	506	Chlorophyll a-b binding protein, chloroplastic OS=Triticum aestivum GN=WHAB1.6 PE=3 SV=1
T2_Unigene_BMK.57944	sp|Q9SXS2|SUT33_ARATH	0	323/421(76.72)	650	Probable sulfate transporter 3.3 OS=Arabidopsis thaliana GN=SULTR3;3 PE=2 SV=2
T2_Unigene_BMK.58444	sp|Q9XEF0|BH051_ARATH	4.53807e-31	89/252(35.32)	122	Transcription factor bHLH51 OS=Arabidopsis thaliana GN=BHLH51 PE=2 SV=1
T2_Unigene_BMK.58467	sp|Q9SKZ2|CAF1G_ARATH	1.4587e-142	187/267(70.04)	409	Probable CCR4-associated factor 1 homolog 7 OS=Arabidopsis thaliana GN=CAF1-7 PE=2 SV=2
T2_Unigene_BMK.58469	sp|Q0JJD4|MAN2_ORYSJ	0	341/446(76.46)	707	Mannan endo-1,4-beta-mannosidase 2 OS=Oryza sativa subsp. japonica GN=MAN2 PE=2 SV=2
T2_Unigene_BMK.58788	sp|Q39044|VPEB_ARATH	0	333/488(68.24)	682	Vacuolar-processing enzyme beta-isozyme OS=Arabidopsis thaliana GN=At1g62710 PE=2 SV=3
T2_Unigene_BMK.59153	sp|Q9ZV48|TPS11_ARATH	2.76951e-50	83/131(63.36)	174	Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 11 OS=Arabidopsis thaliana GN=TPS11 PE=2 SV=1
T2_Unigene_BMK.59418	sp|Q2QMG2|MCCA_ORYSJ	0	372/433(85.91)	756	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Oryza sativa subsp. japonica GN=MCCA PE=2 SV=2
T2_Unigene_BMK.59491	sp|Q6NKN8|FB132_ARATH	3.36322e-83	135/293(46.08)	274	F-box protein At2g41170 OS=Arabidopsis thaliana GN=At2g41170 PE=2 SV=1
T2_Unigene_BMK.59710	sp|Q9LJ64|PLRX1_ARATH	3.5705e-12	27/48(56.25)	66	Pollen-specific leucine-rich repeat extensin-like protein 1 OS=Arabidopsis thaliana GN=PEX1 PE=2 SV=1
T2_Unigene_BMK.60450	sp|Q9FSV7|SST_FESAR	0	462/664(69.58)	925	Sucrose:sucrose 1-fructosyltransferase OS=Festuca arundinacea GN=1-SST PE=1 SV=1
T2_Unigene_BMK.60988	sp|Q43257|C71C4_MAIZE	0	285/518(55.02)	560	indole-2-monooxygenase OS=Zea mays GN=CYP71C4 PE=1 SV=1
T2_Unigene_BMK.61198	sp|O64495|SDD1_ARATH	3.03485e-174	314/753(41.70)	528	Subtilisin-like protease SDD1 OS=Arabidopsis thaliana GN=SDD1 PE=2 SV=1
T2_Unigene_BMK.61457	sp|Q94AH8|TPS6_ARATH	0	579/839(69.01)	1205	Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 6 OS=Arabidopsis thaliana GN=TPS6 PE=1 SV=2
T2_Unigene_BMK.61674	sp|P12299|GLGL2_WHEAT	0	522/522(100.00)	1050	Glucose-1-phosphate adenylyltransferase large subunit, chloroplastic/amyloplastic OS=Triticum aestivum GN=AGP-L PE=2 SV=2
T2_Unigene_BMK.61917	sp|Q9FII5|TDR_ARATH	1.91091e-28	57/99(57.58)	114	Leucine-rich repeat receptor-like protein kinase TDR OS=Arabidopsis thaliana GN=TDR PE=1 SV=1
T2_Unigene_BMK.61918	sp|Q9FII5|TDR_ARATH	0	460/927(49.62)	837	Leucine-rich repeat receptor-like protein kinase TDR OS=Arabidopsis thaliana GN=TDR PE=1 SV=1
T2_Unigene_BMK.63554	sp|Q6ZQP7|YV021_HUMAN	1.90188e-12	73/289(25.26)	70	Uncharacterized protein LOC284861 OS=Homo sapiens PE=2 SV=1
T2_Unigene_BMK.7305	sp|Q39202|RLK1_ARATH	4.16897e-26	53/127(41.73)	107	G-type lectin S-receptor-like serine/threonine-protein kinase RLK1 OS=Arabidopsis thaliana GN=RLK1 PE=2 SV=2
T2_Unigene_BMK.8827	sp|Q9LMP1|WAK2_ARATH	7.94115e-35	69/186(37.10)	132	Wall-associated receptor kinase 2 OS=Arabidopsis thaliana GN=WAK2 PE=1 SV=1
T3_Unigene_BMK.10221	sp|Q6PDY2|AEDO_MOUSE	2.79127e-21	78/254(30.71)	96	2-aminoethanethiol dioxygenase OS=Mus musculus GN=Ado PE=1 SV=2
T3_Unigene_BMK.10353	sp|Q39191|WAK1_ARATH	1.32331e-42	144/486(29.63)	165	Wall-associated receptor kinase 1 OS=Arabidopsis thaliana GN=WAK1 PE=1 SV=2
T3_Unigene_BMK.10436	sp|Q9UQ35|SRRM2_HUMAN	3.47056e-09	62/189(32.80)	62	Serine/arginine repetitive matrix protein 2 OS=Homo sapiens GN=SRRM2 PE=1 SV=2
T3_Unigene_BMK.10446	sp|A2XFI3|PDC2_ORYSI	0	562/606(92.74)	1150	Pyruvate decarboxylase isozyme 2 OS=Oryza sativa subsp. indica GN=PDC2 PE=2 SV=2
T3_Unigene_BMK.10483	sp|Q687E1|NPP_HORVU	1.11824e-98	132/156(84.62)	296	Nucleotide pyrophosphatase/phosphodiesterase (Fragments) OS=Hordeum vulgare GN=npp PE=1 SV=2
T3_Unigene_BMK.10528	sp|Q43191|LOX15_SOLTU	2.4059e-137	261/595(43.87)	440	Probable linoleate 9S-lipoxygenase 5 OS=Solanum tuberosum GN=LOX1.5 PE=2 SV=1
T3_Unigene_BMK.10529	sp|P42620|YQJG_ECOLI	1.34178e-97	157/324(48.46)	298	Glutathionyl-hydroquinone reductase YqjG OS=Escherichia coli (strain K12) GN=yqjG PE=1 SV=1
T3_Unigene_BMK.11063	sp|Q39131|LAML_ARATH	6.94376e-20	47/139(33.81)	88	Lamin-like protein OS=Arabidopsis thaliana GN=At5g15350 PE=1 SV=1
T3_Unigene_BMK.11155	sp|Q94A08|RFS2_ARATH	0	522/781(66.84)	1107	Probable galactinol--sucrose galactosyltransferase 2 OS=Arabidopsis thaliana GN=RFS2 PE=2 SV=2
T3_Unigene_BMK.11225	sp|Q9MAB3|NOP5B_ARATH	0	391/542(72.14)	753	Probable nucleolar protein 5-2 OS=Arabidopsis thaliana GN=NOP5-2 PE=2 SV=1
T3_Unigene_BMK.11237	sp|Q8LL69|DBNBT_TAXCA	1.76229e-47	141/448(31.47)	175	3&apos;-N-debenzoyl-2&apos;-deoxytaxol N-benzoyltransferase OS=Taxus canadensis GN=TAX10 PE=1 SV=1
T3_Unigene_BMK.11492	sp|Q42850|PORB_HORVU	0	390/395(98.73)	763	Protochlorophyllide reductase B, chloroplastic OS=Hordeum vulgare GN=PORB PE=2 SV=1
T3_Unigene_BMK.1172	sp|Q05349|12KD_FRAAN	5.992e-08	28/54(51.85)	53	Auxin-repressed 12.5 kDa protein OS=Fragaria ananassa PE=2 SV=1
T3_Unigene_BMK.1177	sp|Q0WUQ1|BAG1_ARATH	5.23655e-55	97/207(46.86)	187	BAG family molecular chaperone regulator 1 OS=Arabidopsis thaliana GN=BAG1 PE=1 SV=1
T3_Unigene_BMK.11909	sp|Q5BL31|CF106_DANRE	7.8681e-15	43/110(39.09)	79	Uncharacterized protein C6orf106 homolog OS=Danio rerio GN=zgc:101577 PE=2 SV=1
T3_Unigene_BMK.12031	sp|Q8LQM5|GH31_ORYSJ	0	535/613(87.28)	1086	Probable indole-3-acetic acid-amido synthetase GH3.1 OS=Oryza sativa subsp. japonica GN=GH3.1 PE=2 SV=1
T3_Unigene_BMK.12106	sp|Q9LY61|HSPR1_ARATH	2.00731e-123	213/450(47.33)	375	Nematode resistance protein-like HSPRO1 OS=Arabidopsis thaliana GN=HSPRO1 PE=1 SV=1
T3_Unigene_BMK.12264	sp|Q2QNG7|ACLA3_ORYSJ	0	396/423(93.62)	800	ATP-citrate synthase alpha chain protein 3 OS=Oryza sativa subsp. japonica GN=ACLA-3 PE=2 SV=1
T3_Unigene_BMK.12341	sp|P29162|ASOL_TOBAC	0	287/540(53.15)	596	L-ascorbate oxidase homolog OS=Nicotiana tabacum PE=1 SV=1
T3_Unigene_BMK.12386	sp|Q9M7Q4|AI5L5_ARATH	1.26526e-77	182/407(44.72)	256	ABSCISIC ACID-INSENSITIVE 5-like protein 5 OS=Arabidopsis thaliana GN=ABF2 PE=1 SV=1
T3_Unigene_BMK.12601	sp|Q9SR86|AGT23_ARATH	0	342/481(71.10)	716	Alanine--glyoxylate aminotransferase 2 homolog 3, mitochondrial OS=Arabidopsis thaliana GN=At3g08860 PE=2 SV=1
T3_Unigene_BMK.12691	sp|P14918|EXTN_MAIZE	3.07174e-06	30/77(38.96)	51	Extensin OS=Zea mays GN=HRGP PE=2 SV=1
T3_Unigene_BMK.13133	sp|Q10HD0|CB23_ORYSJ	1.02261e-156	210/228(92.11)	439	Chlorophyll a-b binding protein, chloroplastic OS=Oryza sativa subsp. japonica GN=RCABP89 PE=2 SV=1
T3_Unigene_BMK.13134	sp|P10707|CB2D_SOLLC	2.09192e-47	73/76(96.05)	155	Chlorophyll a-b binding protein 1D (Fragment) OS=Solanum lycopersicum GN=CAB1D PE=3 SV=1
T3_Unigene_BMK.13478	sp|Q940M4|OCT7_ARATH	5.27775e-174	252/477(52.83)	509	Organic cation/carnitine transporter 7 OS=Arabidopsis thaliana GN=OCT7 PE=2 SV=1
T3_Unigene_BMK.1349	sp|P0C7P8|LHWL1_ARATH	1.82781e-17	65/215(30.23)	89	Transcription factor EMB1444 OS=Arabidopsis thaliana GN=EMB1444 PE=2 SV=1
T3_Unigene_BMK.13494	sp|Q7XSV4|TLP7_ORYSJ	0	369/480(76.88)	707	Tubby-like F-box protein 7 OS=Oryza sativa subsp. japonica GN=TULP7 PE=2 SV=1
T3_Unigene_BMK.13543	sp|Q9SEV0|BAN_ARATH	1.55848e-73	80/157(50.96)	173	Anthocyanidin reductase OS=Arabidopsis thaliana GN=BAN PE=1 SV=2
T3_Unigene_BMK.13958	sp|Q39030|KPK2_ARATH	0	311/479(64.93)	613	Serine/threonine-protein kinase AtPK2/AtPK19 OS=Arabidopsis thaliana GN=ATPK2 PE=1 SV=2
T3_Unigene_BMK.14025	sp|Q5MAU8|PPA27_ARATH	6.36485e-80	119/171(69.59)	255	Probable inactive purple acid phosphatase 27 OS=Arabidopsis thaliana GN=PAP27 PE=2 SV=1
T3_Unigene_BMK.14124	sp|Q9ZRA8|TBB5_WHEAT	2.63871e-179	249/249(100.00)	509	Tubulin beta-5 chain OS=Triticum aestivum GN=TUBB5 PE=2 SV=1
T3_Unigene_BMK.14213	sp|Q338B0|HFA2C_ORYSJ	0	278/366(75.96)	543	Heat stress transcription factor A-2c OS=Oryza sativa subsp. japonica GN=HSFA2C PE=2 SV=2
T3_Unigene_BMK.14682	sp|Q9FJ45|GDL83_ARATH	3.24167e-111	169/366(46.17)	336	GDSL esterase/lipase At5g45910 OS=Arabidopsis thaliana GN=At5g45910 PE=2 SV=1
T3_Unigene_BMK.14694	sp|Q5Z413|SIPL5_ORYSJ	0	436/540(80.74)	876	Signal peptide peptidase-like 5 OS=Oryza sativa subsp. japonica GN=SPPL5 PE=2 SV=1
T3_Unigene_BMK.14769	sp|Q9SWG0|IVD_ARATH	0	333/426(78.17)	673	Isovaleryl-CoA dehydrogenase, mitochondrial OS=Arabidopsis thaliana GN=IVD PE=1 SV=2
T3_Unigene_BMK.15451	sp|P53393|SUT3_STYHA	0	286/425(67.29)	557	Low affinity sulfate transporter 3 OS=Stylosanthes hamata GN=ST3 PE=2 SV=1
T3_Unigene_BMK.15711	sp|P24631|HSP21_MAIZE	3.48767e-92	138/162(85.19)	276	17.5 kDa class II heat shock protein OS=Zea mays PE=2 SV=1
T3_Unigene_BMK.15783	sp|Q6AST1|HOX32_ORYSJ	0	771/859(89.76)	1530	Homeobox-leucine zipper protein HOX32 OS=Oryza sativa subsp. japonica GN=HOX32 PE=2 SV=1
T3_Unigene_BMK.15837	sp|Q0JCZ4|ARFI_ORYSJ	0	541/731(74.01)	1032	Auxin response factor 9 OS=Oryza sativa subsp. japonica GN=ARF9 PE=2 SV=1
T3_Unigene_BMK.15941	sp|Q96282|CLCC_ARATH	0	566/780(72.56)	1146	Chloride channel protein CLC-c OS=Arabidopsis thaliana GN=CLC-C PE=1 SV=1
T3_Unigene_BMK.16460	sp|Q8L7V3|PMTQ_ARATH	0	518/836(61.96)	1038	Probable methyltransferase PMT26 OS=Arabidopsis thaliana GN=At5g64030 PE=1 SV=1
T3_Unigene_BMK.16493	sp|O81905|SD18_ARATH	0	426/859(49.59)	802	Receptor-like serine/threonine-protein kinase SD1-8 OS=Arabidopsis thaliana GN=SD18 PE=1 SV=1
T3_Unigene_BMK.16590	sp|Q9ZV48|TPS11_ARATH	0	500/829(60.31)	1022	Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 11 OS=Arabidopsis thaliana GN=TPS11 PE=2 SV=1
T3_Unigene_BMK.16779	sp|Q42551|SCE1_ARATH	3.04053e-105	138/157(87.90)	309	SUMO-conjugating enzyme SCE1 OS=Arabidopsis thaliana GN=SCE1 PE=1 SV=1
T3_Unigene_BMK.17121	sp|P29114|LOX1_HORVU	3.63566e-65	103/106(97.17)	213	Linoleate 9S-lipoxygenase 1 OS=Hordeum vulgare GN=LOX1.1 PE=1 SV=2
T3_Unigene_BMK.17504	sp|Q17RH7|TPRXL_HUMAN	3.56946e-14	49/198(24.75)	73	Putative protein TPRXL OS=Homo sapiens GN=TPRXL PE=5 SV=2
T3_Unigene_BMK.1839	sp|P22988|LDHA_HORVU	0	349/358(97.49)	674	L-lactate dehydrogenase A OS=Hordeum vulgare PE=1 SV=1
T3_Unigene_BMK.18537	sp|P29250|LOX2_ORYSJ	0	666/873(76.29)	1369	Linoleate 9S-lipoxygenase 2 OS=Oryza sativa subsp. japonica GN=LOX1.1 PE=2 SV=2
T3_Unigene_BMK.18918	sp|Q7DM58|AB4C_ARATH	0	538/763(70.51)	1069	ABC transporter C family member 4 OS=Arabidopsis thaliana GN=ABCC4 PE=1 SV=2
T3_Unigene_BMK.19259	sp|P22737|IBB3_SETIT	2.70944e-13	26/63(41.27)	65	Bowman-Birk type trypsin inhibitor 3 OS=Setaria italica PE=1 SV=1
T3_Unigene_BMK.1969	sp|Q43257|C71C4_MAIZE	6.40763e-117	178/342(52.05)	363	indole-2-monooxygenase OS=Zea mays GN=CYP71C4 PE=1 SV=1
T3_Unigene_BMK.2096	sp|P31170|HS25P_ARATH	1.57411e-09	64/222(28.83)	60	25.3 kDa heat shock protein, chloroplastic OS=Arabidopsis thaliana GN=HSP25.3 PE=2 SV=1
T3_Unigene_BMK.2114	sp|O04905|KCY_ARATH	4.75933e-105	154/187(82.35)	311	UMP-CMP kinase OS=Arabidopsis thaliana GN=PYR6 PE=1 SV=1
